7896002110457|BEB ICE 51 MARACUJA|          0000009990
7896685200896|BEB PRAVOIKA 500ML |          0000009990
7896685200889|BEB PRAVOIKA 500ML |          0000009990
7896685200926|BEB PRAVOIKA 500ML |          0000009990
7898141260048|BISCOITO SEMPRE AZED|          0000009990
7898141260086|BISCOITO  AZEDO 250G|          0000009990
7898141260314|BISCOITO QUEIJO 130G|          0000009990
7898141260130|BISCOITO POLVILHO DO|          0000009990
7898141260093|BISCOITO POLVILHO  |          0000009990
7898141260147|BISCOITO SEMPRI AZED|          0000009990
2003914000010|BICOITO POLVILHO DOC|          0000009990
23786	     |BISCOITO POLVILHO AD|00000000000000009990
0751320659460|BOLACHA ARARUTA 300G|          0000009990
7898027880049|CAFE IRAI 250G     |          0000009990
7898027880018|CAFE IRAI 500G     |          0000009990
7898994815518|CASTANHA PARA 100GR|          0000009990
7896005310878|AGUA COCO TIAL 1 LT|          0000009990
7898963757047|AGUA MINERAL REA 1,5|          0000009990
7898963757030|AGUA MINERAL PORTO R|          0000009990
7896002110211|BEB CACHACA CANINHA|          0000009990
7896002111034|BEB ICE 51 BALADA 27|          0000009990
7896002111508|BEB ICE 51 FRUTA MIX|          0000009990
7896002110983|BEB ICE 51 KIWI 275M|          0000009990
7896002110457|BEB ICE 51 MARACUJA|          0000009990
7896685200896|BEB PRAVOIKA 500ML |          0000009990
7896685200889|BEB PRAVOIKA 500ML |          0000009990
7896685200926|BEB PRAVOIKA 500ML |          0000009990
7898141260048|BISCOITO SEMPRE AZED|          0000009990
7898141260086|BISCOITO  AZEDO 250G|          0000009990
7898141260314|BISCOITO QUEIJO 130G|          0000009990
7898141260130|BISCOITO POLVILHO DO|          0000009990
7898141260093|BISCOITO POLVILHO  |          0000009990
7898141260147|BISCOITO SEMPRI AZED|          0000009990
2003914000010|BICOITO POLVILHO DOC|          0000009990
23786	     |BISCOITO POLVILHO AD|00000000000000009990
0751320659460|BOLACHA ARARUTA 300G|          0000009990
7898027880049|CAFE IRAI 250G     |          0000009990
7898027880018|CAFE IRAI 500G     |          0000009990
7898994815518|CASTANHA PARA 100GR|          0000009990
7896005310878|AGUA COCO TIAL 1 LT|          0000009990
7898963757047|AGUA MINERAL REA 1,5|          0000009990
7898963757030|AGUA MINERAL PORTO R|          0000009990
7896002110211|BEB CACHACA CANINHA|          0000009990
7896002111034|BEB ICE 51 BALADA 27|          0000009990
7896002111508|BEB ICE 51 FRUTA MIX|          0000009990
7896002110983|BEB ICE 51 KIWI 275M|          0000009990
7896002110457|BEB ICE 51 MARACUJA|          0000009990
7896685200896|BEB PRAVOIKA 500ML |          0000009990
7896685200889|BEB PRAVOIKA 500ML |          0000009990
7896685200926|BEB PRAVOIKA 500ML |          0000009990
7898141260048|BISCOITO SEMPRE AZED|          0000009990
7898141260086|BISCOITO  AZEDO 250G|          0000009990
7898141260314|BISCOITO QUEIJO 130G|          0000009990
7898141260130|BISCOITO POLVILHO DO|          0000009990
7898141260093|BISCOITO POLVILHO  |          0000009990
7898141260147|BISCOITO SEMPRI AZED|          0000009990
2003914000010|BICOITO POLVILHO DOC|          0000009990
23786	     |BISCOITO POLVILHO AD|00000000000000009990
0751320659460|BOLACHA ARARUTA 300G|          0000009990
7898027880049|CAFE IRAI 250G     |          0000009990
7898027880018|CAFE IRAI 500G     |          0000009990
7898994815518|CASTANHA PARA 100GR|          0000009990
7896005310878|AGUA COCO TIAL 1 LT|          0000009990
7898963757047|AGUA MINERAL REA 1,5|          0000009990
7898963757030|AGUA MINERAL PORTO R|          0000009990
7896002110211|BEB CACHACA CANINHA|          0000009990
7896002111034|BEB ICE 51 BALADA 27|          0000009990
7896002111508|BEB ICE 51 FRUTA MIX|          0000009990
7896002110983|BEB ICE 51 KIWI 275M|          0000009990
7896002110457|BEB ICE 51 MARACUJA|          0000009990
7896685200896|BEB PRAVOIKA 500ML |          0000009990
7896685200889|BEB PRAVOIKA 500ML |          0000009990
7896685200926|BEB PRAVOIKA 500ML |          0000009990
7898141260048|BISCOITO SEMPRE AZED|          0000009990
7898141260086|BISCOITO  AZEDO 250G|          0000009990
7898141260314|BISCOITO QUEIJO 130G|          0000009990
7898141260130|BISCOITO POLVILHO DO|          0000009990
7898141260093|BISCOITO POLVILHO  |          0000009990
7898141260147|BISCOITO SEMPRI AZED|          0000009990
2003914000010|BICOITO POLVILHO DOC|          0000009990
23786	     |BISCOITO POLVILHO AD|00000000000000009990
0751320659460|BOLACHA ARARUTA 300G|          0000009990
7898027880049|CAFE IRAI 250G     |          0000009990
7898027880018|CAFE IRAI 500G     |          0000009990
7898994815518|CASTANHA PARA 100GR|          0000009990
7896005310878|AGUA COCO TIAL 1 LT|          0000009990
7898963757047|AGUA MINERAL REA 1,5|          0000009990
7898963757030|AGUA MINERAL PORTO R|          0000009990
7896002110211|BEB CACHACA CANINHA|          0000009990
7896002111034|BEB ICE 51 BALADA 27|          0000009990
7896002111508|BEB ICE 51 FRUTA MIX|          0000009990
7896002110983|BEB ICE 51 KIWI 275M|          0000009990
7896002110457|BEB ICE 51 MARACUJA|          0000009990
7896685200896|BEB PRAVOIKA 500ML |          0000009990
7896685200889|BEB PRAVOIKA 500ML |          0000009990
7896685200926|BEB PRAVOIKA 500ML |          0000009990
7898141260048|BISCOITO SEMPRE AZED|          0000009990
7898141260086|BISCOITO  AZEDO 250G|          0000009990
7898141260314|BISCOITO QUEIJO 130G|          0000009990
7898141260130|BISCOITO POLVILHO DO|          0000009990
7898141260093|BISCOITO POLVILHO  |          0000009990
7898141260147|BISCOITO SEMPRI AZED|          0000009990
2003914000010|BICOITO POLVILHO DOC|          0000009990
23786	     |BISCOITO POLVILHO AD|00000000000000009990
0751320659460|BOLACHA ARARUTA 300G|          0000009990
7898027880049|CAFE IRAI 250G     |          0000009990
7898027880018|CAFE IRAI 500G     |          0000009990
7898994815518|CASTANHA PARA 100GR|          0000009990
7896005310878|AGUA COCO TIAL 1 LT|          0000009990
7898963757047|AGUA MINERAL REA 1,5|          0000009990
7898963757030|AGUA MINERAL PORTO R|          0000009990
7896002110211|BEB CACHACA CANINHA|          0000009990
7896002111034|BEB ICE 51 BALADA 27|          0000009990
7896002111508|BEB ICE 51 FRUTA MIX|          0000009990
7896002110983|BEB ICE 51 KIWI 275M|          0000009990
7896002110457|BEB ICE 51 MARACUJA|          0000009990
7896685200896|BEB PRAVOIKA 500ML |          0000009990
7896685200889|BEB PRAVOIKA 500ML |          0000009990
7896685200926|BEB PRAVOIKA 500ML |          0000009990
7898141260048|BISCOITO SEMPRE AZED|          0000009990
7898141260086|BISCOITO  AZEDO 250G|          0000009990
7898141260314|BISCOITO QUEIJO 130G|          0000009990
7898141260130|BISCOITO POLVILHO DO|          0000009990
7898141260093|BISCOITO POLVILHO  |          0000009990
7898141260147|BISCOITO SEMPRI AZED|          0000009990
2003914000010|BICOITO POLVILHO DOC|          0000009990
23786	     |BISCOITO POLVILHO AD|00000000000000009990
0751320659460|BOLACHA ARARUTA 300G|          0000009990
7898027880049|CAFE IRAI 250G     |          0000009990
7898027880018|CAFE IRAI 500G     |          0000009990
7898994815518|CASTANHA PARA 100GR|          0000009990
7896005310878|AGUA COCO TIAL 1 LT|          0000009990
7898963757047|AGUA MINERAL REA 1,5|          0000009990
7898963757030|AGUA MINERAL PORTO R|          0000009990
7896002110211|BEB CACHACA CANINHA|          0000009990
7896002111034|BEB ICE 51 BALADA 27|          0000009990
7896002111508|BEB ICE 51 FRUTA MIX|          0000009990
7896002110983|BEB ICE 51 KIWI 275M|          0000009990
7896002110457|BEB ICE 51 MARACUJA|          0000009990
7896685200896|BEB PRAVOIKA 500ML |          0000009990
7896685200889|BEB PRAVOIKA 500ML |          0000009990
7896685200926|BEB PRAVOIKA 500ML |          0000009990
7898141260048|BISCOITO SEMPRE AZED|          0000009990
7898141260086|BISCOITO  AZEDO 250G|          0000009990
7898141260314|BISCOITO QUEIJO 130G|          0000009990
7898141260130|BISCOITO POLVILHO DO|          0000009990
7898141260093|BISCOITO POLVILHO  |          0000009990
7898141260147|BISCOITO SEMPRI AZED|          0000009990
2003914000010|BICOITO POLVILHO DOC|          0000009990
23786	     |BISCOITO POLVILHO AD|00000000000000009990
0751320659460|BOLACHA ARARUTA 300G|          0000009990
7898027880049|CAFE IRAI 250G     |          0000009990
7898027880018|CAFE IRAI 500G     |          0000009990
7898994815518|CASTANHA PARA 100GR|          0000009990
7896005310878|AGUA COCO TIAL 1 LT|          0000009990
7898963757047|AGUA MINERAL REA 1,5|          0000009990
7898963757030|AGUA MINERAL PORTO R|          0000009990
7896002110211|BEB CACHACA CANINHA|          0000009990
7896002111034|BEB ICE 51 BALADA 27|          0000009990
7896002111508|BEB ICE 51 FRUTA MIX|          0000009990
7896002110983|BEB ICE 51 KIWI 275M|          0000009990
7896002110457|BEB ICE 51 MARACUJA|          0000009990
7896685200896|BEB PRAVOIKA 500ML |          0000009990
7896685200889|BEB PRAVOIKA 500ML |          0000009990
7896685200926|BEB PRAVOIKA 500ML |          0000009990
7898141260048|BISCOITO SEMPRE AZED|          0000009990
7898141260086|BISCOITO  AZEDO 250G|          0000009990
7898141260314|BISCOITO QUEIJO 130G|          0000009990
7898141260130|BISCOITO POLVILHO DO|          0000009990
7898141260093|BISCOITO POLVILHO  |          0000009990
7898141260147|BISCOITO SEMPRI AZED|          0000009990
2003914000010|BICOITO POLVILHO DOC|          0000009990
23786	     |BISCOITO POLVILHO AD|00000000000000009990
0751320659460|BOLACHA ARARUTA 300G|          0000009990
7898027880049|CAFE IRAI 250G     |          0000009990
7898027880018|CAFE IRAI 500G     |          0000009990
7898994815518|CASTANHA PARA 100GR|          0000009990
7896005310878|AGUA COCO TIAL 1 LT|          0000009990
7898963757047|AGUA MINERAL REA 1,5|          0000009990
7898963757030|AGUA MINERAL PORTO R|          0000009990
7896002110211|BEB CACHACA CANINHA|          0000009990
7896002111034|BEB ICE 51 BALADA 27|          0000009990
7896002111508|BEB ICE 51 FRUTA MIX|          0000009990
7896002110983|BEB ICE 51 KIWI 275M|          0000009990
7896002110457|BEB ICE 51 MARACUJA|          0000009990
7896685200896|BEB PRAVOIKA 500ML |          0000009990
7896685200889|BEB PRAVOIKA 500ML |          0000009990
7896685200926|BEB PRAVOIKA 500ML |          0000009990
7898141260048|BISCOITO SEMPRE AZED|          0000009990
7898141260086|BISCOITO  AZEDO 250G|          0000009990
7898141260314|BISCOITO QUEIJO 130G|          0000009990
7898141260130|BISCOITO POLVILHO DO|          0000009990
7898141260093|BISCOITO POLVILHO  |          0000009990
7898141260147|BISCOITO SEMPRI AZED|          0000009990
2003914000010|BICOITO POLVILHO DOC|          0000009990
23786	     |BISCOITO POLVILHO AD|00000000000000009990
0751320659460|BOLACHA ARARUTA 300G|          0000009990
7898027880049|CAFE IRAI 250G     |          0000009990
7898027880018|CAFE IRAI 500G     |          0000009990
7898994815518|CASTANHA PARA 100GR|          0000009990
7896005310878|AGUA COCO TIAL 1 LT|          0000009990
7898963757047|AGUA MINERAL REA 1,5|          0000009990
7898963757030|AGUA MINERAL PORTO R|          0000009990
7896002110211|BEB CACHACA CANINHA|          0000009990
7896002111034|BEB ICE 51 BALADA 27|          0000009990
7896002111508|BEB ICE 51 FRUTA MIX|          0000009990
7896002110983|BEB ICE 51 KIWI 275M|          0000009990
7896002110457|BEB ICE 51 MARACUJA|          0000009990
7896685200896|BEB PRAVOIKA 500ML |          0000009990
7896685200889|BEB PRAVOIKA 500ML |          0000009990
7896685200926|BEB PRAVOIKA 500ML |          0000009990
7898141260048|BISCOITO SEMPRE AZED|          0000009990
7898141260086|BISCOITO  AZEDO 250G|          0000009990
7898141260314|BISCOITO QUEIJO 130G|          0000009990
7898141260130|BISCOITO POLVILHO DO|          0000009990
7898141260093|BISCOITO POLVILHO  |          0000009990
7898141260147|BISCOITO SEMPRI AZED|          0000009990
2003914000010|BICOITO POLVILHO DOC|          0000009990
23786	     |BISCOITO POLVILHO AD|00000000000000009990
0751320659460|BOLACHA ARARUTA 300G|          0000009990
7898027880049|CAFE IRAI 250G     |          0000009990
7898027880018|CAFE IRAI 500G     |          0000009990
7898994815518|CASTANHA PARA 100GR|          0000009990
7896005310878|AGUA COCO TIAL 1 LT|          0000009990
7898963757047|AGUA MINERAL REA 1,5|          0000009990
7898963757030|AGUA MINERAL PORTO R|          0000009990
7896002110211|BEB CACHACA CANINHA|          0000009990
7896002111034|BEB ICE 51 BALADA 27|          0000009990
7896002111508|BEB ICE 51 FRUTA MIX|          0000009990
7896002110983|BEB ICE 51 KIWI 275M|          0000009990
7896002110457|BEB ICE 51 MARACUJA|          0000009990
7896685200896|BEB PRAVOIKA 500ML |          0000009990
7896685200889|BEB PRAVOIKA 500ML |          0000009990
7896685200926|BEB PRAVOIKA 500ML |          0000009990
7898141260048|BISCOITO SEMPRE AZED|          0000009990
7898141260086|BISCOITO  AZEDO 250G|          0000009990
7898141260314|BISCOITO QUEIJO 130G|          0000009990
7898141260130|BISCOITO POLVILHO DO|          0000009990
7898141260093|BISCOITO POLVILHO  |          0000009990
7898141260147|BISCOITO SEMPRI AZED|          0000009990
2003914000010|BICOITO POLVILHO DOC|          0000009990
23786	     |BISCOITO POLVILHO AD|00000000000000009990
0751320659460|BOLACHA ARARUTA 300G|          0000009990
7898027880049|CAFE IRAI 250G     |          0000009990
7898027880018|CAFE IRAI 500G     |          0000009990
7898994815518|CASTANHA PARA 100GR|          0000009990
7896005310878|AGUA COCO TIAL 1 LT|          0000009990
7898963757047|AGUA MINERAL REA 1,5|          0000009990
7898963757030|AGUA MINERAL PORTO R|          0000009990
7896002110211|BEB CACHACA CANINHA|          0000009990
7896002111034|BEB ICE 51 BALADA 27|          0000009990
7896002111508|BEB ICE 51 FRUTA MIX|          0000009990
7896002110983|BEB ICE 51 KIWI 275M|          0000009990
7896002110457|BEB ICE 51 MARACUJA|          0000009990
7896685200896|BEB PRAVOIKA 500ML |          0000009990
7896685200889|BEB PRAVOIKA 500ML |          0000009990
7896685200926|BEB PRAVOIKA 500ML |          0000009990
7898141260048|BISCOITO SEMPRE AZED|          0000009990
7898141260086|BISCOITO  AZEDO 250G|          0000009990
7898141260314|BISCOITO QUEIJO 130G|          0000009990
7898141260130|BISCOITO POLVILHO DO|          0000009990
7898141260093|BISCOITO POLVILHO  |          0000009990
7898141260147|BISCOITO SEMPRI AZED|          0000009990
2003914000010|BICOITO POLVILHO DOC|          0000009990
23786	     |BISCOITO POLVILHO AD|00000000000000009990
0751320659460|BOLACHA ARARUTA 300G|          0000009990
7898027880049|CAFE IRAI 250G     |          0000009990
7898027880018|CAFE IRAI 500G     |          0000009990
7898994815518|CASTANHA PARA 100GR|          0000009990
7896005310878|AGUA COCO TIAL 1 LT|          0000009990
7898963757047|AGUA MINERAL REA 1,5|          0000009990
7898963757030|AGUA MINERAL PORTO R|          0000009990
7896002110211|BEB CACHACA CANINHA|          0000009990
7896002111034|BEB ICE 51 BALADA 27|          0000009990
7896002111508|BEB ICE 51 FRUTA MIX|          0000009990
7896002110983|BEB ICE 51 KIWI 275M|          0000009990
7896002110457|BEB ICE 51 MARACUJA|          0000009990
7896685200896|BEB PRAVOIKA 500ML |          0000009990
7896685200889|BEB PRAVOIKA 500ML |          0000009990
7896685200926|BEB PRAVOIKA 500ML |          0000009990
7898141260048|BISCOITO SEMPRE AZED|          0000009990
7898141260086|BISCOITO  AZEDO 250G|          0000009990
7898141260314|BISCOITO QUEIJO 130G|          0000009990
7898141260130|BISCOITO POLVILHO DO|          0000009990
7898141260093|BISCOITO POLVILHO  |          0000009990
7898141260147|BISCOITO SEMPRI AZED|          0000009990
2003914000010|BICOITO POLVILHO DOC|          0000009990
23786	     |BISCOITO POLVILHO AD|00000000000000009990
0751320659460|BOLACHA ARARUTA 300G|          0000009990
7898027880049|CAFE IRAI 250G     |          0000009990
7898027880018|CAFE IRAI 500G     |          0000009990
7898994815518|CASTANHA PARA 100GR|          0000009990
7896005310878|AGUA COCO TIAL 1 LT|          0000009990
7898963757047|AGUA MINERAL REA 1,5|          0000009990
7898963757030|AGUA MINERAL PORTO R|          0000009990
7896002110211|BEB CACHACA CANINHA|          0000009990
7896002111034|BEB ICE 51 BALADA 27|          0000009990
7896002111508|BEB ICE 51 FRUTA MIX|          0000009990
7896002110983|BEB ICE 51 KIWI 275M|          0000009990
7896002110457|BEB ICE 51 MARACUJA|          0000009990
7896685200896|BEB PRAVOIKA 500ML |          0000009990
7896685200889|BEB PRAVOIKA 500ML |          0000009990
7896685200926|BEB PRAVOIKA 500ML |          0000009990
7898141260048|BISCOITO SEMPRE AZED|          0000009990
7898141260086|BISCOITO  AZEDO 250G|          0000009990
7898141260314|BISCOITO QUEIJO 130G|          0000009990
7898141260130|BISCOITO POLVILHO DO|          0000009990
7898141260093|BISCOITO POLVILHO  |          0000009990
7898141260147|BISCOITO SEMPRI AZED|          0000009990
2003914000010|BICOITO POLVILHO DOC|          0000009990
23786	     |BISCOITO POLVILHO AD|00000000000000009990
0751320659460|BOLACHA ARARUTA 300G|          0000009990
7898027880049|CAFE IRAI 250G     |          0000009990
7898027880018|CAFE IRAI 500G     |          0000009990
7898994815518|CASTANHA PARA 100GR|          0000009990
7896005310878|AGUA COCO TIAL 1 LT|          0000009990
7898963757047|AGUA MINERAL REA 1,5|          0000009990
7898963757030|AGUA MINERAL PORTO R|          0000009990
7896002110211|BEB CACHACA CANINHA|          0000009990
7896002111034|BEB ICE 51 BALADA 27|          0000009990
7896002111508|BEB ICE 51 FRUTA MIX|          0000009990
7896002110983|BEB ICE 51 KIWI 275M|          0000009990
7896002110457|BEB ICE 51 MARACUJA|          0000009990
7896685200896|BEB PRAVOIKA 500ML |          0000009990
7896685200889|BEB PRAVOIKA 500ML |          0000009990
7896685200926|BEB PRAVOIKA 500ML |          0000009990
7898141260048|BISCOITO SEMPRE AZED|          0000009990
7898141260086|BISCOITO  AZEDO 250G|          0000009990
